R1, JD1, {"overall\_match\_percentage": "56%", "score\_breakdown": {"role\_alignment": {"score": "70%"}, "skills\_match": {"score": "40%"}, "experience\_match": {"score": "90%"}, "project\_relevance": {"score": "30%"}, "education\_match": {"score": "0%"}}}
R15, JD32, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R15, JD33, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R15, JD34, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R15, JD35, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R15, JD36, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R15, JD37, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R15, JD38, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R15, JD39, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R15, JD40, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R15, JD41, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R15, JD42, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R15, JD43, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R15, JD44, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R15, JD45, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R15, JD46, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R15, JD47, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R15, JD48, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R15, JD49, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R15, JD50, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD1, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD2, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD3, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD4, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD5, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD6, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD7, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD8, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD9, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD10, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD11, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD12, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD13, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD14, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD15, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD16, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD17, {"overall_match_percentage":"92%","score_breakdown":{"role_alignment":{"score":"30%"},"skills_match":{"score":"30%"},"experience_match":{"score":"20%"},"project_relevance":{"score":"7%"},"education_match":{"score":"5%"}}}
R16, JD18, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD19, {"overall_match_percentage":"88%","score_breakdown":{"role_alignment":{"score":"30%"},"skills_match":{"score":"30%"},"experience_match":{"score":"20%"},"project_relevance":{"score":"3%"},"education_match":{"score":"5%"}}}
R16, JD20, {"overall_match_percentage":"72%","score_breakdown":{"role_alignment":{"score":"20%"},"skills_match":{"score":"30%"},"experience_match":{"score":"20%"},"project_relevance":{"score":"2%"},"education_match":{"score":"0%"}}}
R16, JD21, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD22, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD23, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD24, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD25, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD26, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD27, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD28, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD29, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD30, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD31, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD32, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD33, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD34, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD35, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD36, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD37, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD38, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD39, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD40, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD41, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD42, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD43, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD44, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD45, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD46, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD47, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD48, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD49, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R16, JD50, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
